trade_date,ts_code,pe_ttm,pb
20240328,688196.SH,35.987,1.0969
20240329,688196.SH,36.3097,1.1067
20240401,688196.SH,37.3953,1.1398
20240402,688196.SH,37.6887,1.1488
20240403,688196.SH,45.2294,1.3786
20240408,688196.SH,45.1561,1.3764
20240409,688196.SH,43.8357,1.3361
20240410,688196.SH,42.1339,1.2843
20240411,688196.SH,42.8381,1.3057
20240412,688196.SH,43.1315,1.3147
20240415,688196.SH,39.5519,1.2056
20240416,688196.SH,36.0603,1.0991
20240417,688196.SH,37.6447,1.1474
20240418,688196.SH,37.0139,1.1282
20240419,688196.SH,38.7304,1.1805
20240422,688196.SH,89.6768,1.2089
20240423,688196.SH,89.6438,1.2084
20240424,688196.SH,88.9852,1.1995
20240425,688196.SH,88.8864,1.1982
20240426,688196.SH,88.9522,1.1991
20240429,688196.SH,92.509,1.247
20240430,688196.SH,92.0809,1.2413
20240506,688196.SH,95.1436,1.2825
20240507,688196.SH,94.5508,1.2746
20240508,688196.SH,91.9162,1.239
20240509,688196.SH,98.0088,1.3212
20240510,688196.SH,95.967,1.2936
20240513,688196.SH,91.8503,1.2382
20240514,688196.SH,92.5749,1.2479
20240515,688196.SH,91.1587,1.2288
20240516,688196.SH,91.7515,1.2368
20240517,688196.SH,93.1347,1.2555
20240520,688196.SH,92.015,1.2404
20240521,688196.SH,90.7635,1.2235
20240522,688196.SH,91.8503,1.2382
20240523,688196.SH,87.7337,1.1827
20240524,688196.SH,88.1948,1.1889
20240527,688196.SH,93.8922,1.2657
20240528,688196.SH,94.2874,1.271
20240529,688196.SH,93.1677,1.2559
20240530,688196.SH,92.6737,1.2493
20240531,688196.SH,91.7845,1.2373
20240603,688196.SH,88.2606,1.1898
20240604,688196.SH,86.8774,1.1711
20240605,688196.SH,87.5032,1.1796
20240606,688196.SH,83.65,1.1276
20240607,688196.SH,83.3207,1.1368
20240611,688196.SH,83.6829,1.1417
20240612,688196.SH,84.8356,1.1575
20240613,688196.SH,84.5721,1.1539
20240614,688196.SH,85.6589,1.1687
20240617,688196.SH,83.8147,1.1435
20240618,688196.SH,84.5721,1.1539
20240619,688196.SH,86.5152,1.1804
20240620,688196.SH,87.602,1.1952
20240621,688196.SH,85.0332,1.1602
20240624,688196.SH,80.3567,1.0964
20240625,688196.SH,79.4346,1.0838
20240626,688196.SH,81.213,1.108
20240627,688196.SH,77.0963,1.0519
20240628,688196.SH,76.4377,1.0429
20240701,688196.SH,77.5903,1.0586
20240702,688196.SH,77.4256,1.0564
20240703,688196.SH,77.0305,1.051
20240704,688196.SH,75.6143,1.0317
20240705,688196.SH,75.9107,1.0357
20240708,688196.SH,73.7042,1.0056
20240709,688196.SH,72.7821,0.993
20240710,688196.SH,72.1234,0.984
20240711,688196.SH,76.0095,1.037
20240712,688196.SH,76.0425,1.0375
20240715,688196.SH,74.9557,1.0227
20240716,688196.SH,74.6263,1.0182
20240717,688196.SH,74.5934,1.0177
20240718,688196.SH,74.5605,1.0173
20240719,688196.SH,75.2191,1.0263
20240722,688196.SH,69.851,0.953
20240723,688196.SH,68.1385,0.9297
20240724,688196.SH,65.8661,0.8987
20240725,688196.SH,67.0517,0.9148
20240726,688196.SH,67.1505,0.9162
20240729,688196.SH,65.5368,0.8942
20240730,688196.SH,65.6356,0.8955
20240731,688196.SH,67.6116,0.9225
20240801,688196.SH,67.2823,0.918
20240802,688196.SH,67.2493,0.9175
20240805,688196.SH,65.7673,0.8973
20240806,688196.SH,66.8871,0.9126
20240807,688196.SH,66.9529,0.9135
20240808,688196.SH,67.3811,0.9193
20240809,688196.SH,66.2613,0.904
20240812,688196.SH,66.3272,0.9049
20240813,688196.SH,66.6895,0.9099
20240814,688196.SH,66.0308,0.9009
20240815,688196.SH,66.0637,0.9014
20240816,688196.SH,66.0637,0.9014
20240819,688196.SH,65.3063,0.891
20240820,688196.SH,63.2644,0.8632
20240821,688196.SH,62.1447,0.8479
20240822,688196.SH,61.6507,0.8411
20240823,688196.SH,60.2017,0.8214
20240826,688196.SH,85.8801,0.8772
20240827,688196.SH,85.1534,0.8698
20240828,688196.SH,84.5122,0.8632
20240829,688196.SH,86.9061,0.8877
20240830,688196.SH,87.3763,0.8925
20240902,688196.SH,86.1366,0.8798
20240903,688196.SH,86.4786,0.8833
20240904,688196.SH,86.0084,0.8785
20240905,688196.SH,86.3503,0.882
20240906,688196.SH,83.7427,0.8554
20240909,688196.SH,83.7855,0.8558
20240910,688196.SH,86.2221,0.8807
20240911,688196.SH,86.0511,0.879
20240912,688196.SH,86.8206,0.8868
20240913,688196.SH,84.9824,0.868
20240918,688196.SH,82.3321,0.841
20240919,688196.SH,84.6404,0.8645
20240920,688196.SH,83.1015,0.8488
20240923,688196.SH,83.0588,0.8484
20240924,688196.SH,87.59,0.8947
20240925,688196.SH,89.4709,0.9139
20240926,688196.SH,92.2068,0.9418
20240927,688196.SH,97.7212,0.9982
20240930,688196.SH,111.9135,1.1431
20241008,688196.SH,128.6706,1.3143
20241009,688196.SH,115.376,1.1785
20241010,688196.SH,113.4524,1.1588
20241011,688196.SH,108.1517,1.1047
20241014,688196.SH,110.5455,1.1291
20241015,688196.SH,107.8524,1.1016
20241016,688196.SH,106.057,1.0833
20241017,688196.SH,104.7746,1.0702
20241018,688196.SH,108.5364,1.1086
20241021,688196.SH,108.4509,1.1078
20241022,688196.SH,109.7761,1.1213
20241023,688196.SH,114.3073,1.1676
20241024,688196.SH,113.0249,1.1545
20241025,688196.SH,114.3928,1.1684
20241028,688196.SH,115.205,1.1767
20241029,688196.SH,170.8131,1.1207
20241030,688196.SH,164.2485,1.0776
20241031,688196.SH,170.2102,1.1167
20241101,688196.SH,163.4446,1.0723
20241104,688196.SH,167.8657,1.1014
20241105,688196.SH,172.6886,1.133
20241106,688196.SH,172.6886,1.133
20241107,688196.SH,176.2389,1.1563
20241108,688196.SH,176.6408,1.1589
20241111,688196.SH,182.6695,1.1985
20241112,688196.SH,179.4542,1.1774
20241113,688196.SH,182.3346,1.1963
20241114,688196.SH,175.3011,1.1501
20241115,688196.SH,184.6121,1.2112
20241118,688196.SH,210.1335,1.3787
20241119,688196.SH,212.2771,1.3927
20241120,688196.SH,240.411,1.5773
20241121,688196.SH,248.5162,1.6305
20241122,688196.SH,298.2195,1.9566
20241125,688196.SH,284.6884,1.8678
20241126,688196.SH,277.0521,1.8177
20241127,688196.SH,265.1286,1.7395
20241128,688196.SH,318.1812,2.0876
20241129,688196.SH,301.4348,1.9777
20241202,688196.SH,314.9659,2.0665
20241203,688196.SH,294.6023,1.9329
20241204,688196.SH,295.3391,1.9377
20241205,688196.SH,285.2243,1.8713
20241206,688196.SH,281.2722,1.8454
20241209,688196.SH,275.3104,1.8063
20241210,688196.SH,277.588,1.8212
20241211,688196.SH,273.3009,1.7931
20241212,688196.SH,277.9229,1.8234
20241213,688196.SH,269.4157,1.7676
20241216,688196.SH,257.0904,1.6867
20241217,688196.SH,245.167,1.6085
20241218,688196.SH,239.7411,1.5729
20241219,688196.SH,236.6598,1.5527
20241220,688196.SH,231.1,1.5162
20241223,688196.SH,229.0904,1.503
20241224,688196.SH,234.3823,1.5378
20241225,688196.SH,223.3967,1.4657
20241226,688196.SH,225.4062,1.4789
20241227,688196.SH,227.8847,1.4951
20241230,688196.SH,222.8608,1.4622
20241231,688196.SH,225.0043,1.4762
20250102,688196.SH,218.9756,1.4367
20250103,688196.SH,203.9709,1.3382
20250106,688196.SH,203.7699,1.3369
20250107,688196.SH,205.9804,1.3514
20250108,688196.SH,202.3632,1.3277
20250109,688196.SH,206.5163,1.3549
20250110,688196.SH,207.3871,1.3607
20250113,688196.SH,213.5498,1.4011
20250114,688196.SH,226.478,1.4859
20250115,688196.SH,218.8417,1.4358
20250116,688196.SH,223.7986,1.4683
20250117,688196.SH,227.9517,1.4956
20250120,688196.SH,241.1478,1.5822
20250121,688196.SH,252.5354,1.6569
20250122,688196.SH,242.3536,1.5901
20250123,688196.SH,240.0761,1.5751
20250124,688196.SH,241.1478,1.5822
20250127,688196.SH,234.7842,1.5404
20250205,688196.SH,246.6406,1.6182
20250206,688196.SH,249.856,1.6393
20250207,688196.SH,247.1765,1.6217
20250210,688196.SH,248.2483,1.6287
20250211,688196.SH,244.6981,1.6054
20250212,688196.SH,244.4971,1.6041
20250213,688196.SH,239.1383,1.569
20250214,688196.SH,278.3248,1.8261
20250217,688196.SH,257.8942,1.692
20250218,688196.SH,256.4205,1.6824
20250219,688196.SH,260.1047,1.7065
20250220,688196.SH,264.1909,1.7333
20250221,688196.SH,257.0234,1.6863
20250224,688196.SH,257.2244,1.6876
20250225,688196.SH,272.3631,1.787
20250226,688196.SH,269.7506,1.7698
20250227,688196.SH,267.8751,1.7575
20250228,688196.SH,31.5805,1.7759
20250303,688196.SH,31.3444,1.7626
20250304,688196.SH,32.1594,1.8084
20250305,688196.SH,31.908,1.7943
20250306,688196.SH,32.3955,1.8217
20250307,688196.SH,32.6697,1.8371
20250310,688196.SH,34.2846,1.9279
20250311,688196.SH,33.9189,1.9074
20250312,688196.SH,34.9777,1.9669
20250313,688196.SH,34.6197,1.9468
20250314,688196.SH,33.8885,1.9057
20250317,688196.SH,33.3096,1.8731
20250318,688196.SH,33.5229,1.8851
20250319,688196.SH,33.1191,1.8624
20250320,688196.SH,32.982,1.8547
20250321,688196.SH,32.1365,1.8071
20250324,688196.SH,31.5805,1.7759
20250325,688196.SH,32.4565,1.8251
20250326,688196.SH,33.2486,1.8697
20250327,688196.SH,35.2824,1.984
20250328,688196.SH,34.7797,1.9558
20250331,688196.SH,34.1932,1.9228
20250401,688196.SH,35.1224,1.975
20250402,688196.SH,35.2138,1.9802
20250403,688196.SH,33.401,1.8782
20250407,688196.SH,27.3759,1.5394
20250408,688196.SH,28.9678,1.6289
20250409,688196.SH,29.7981,1.6756
20250410,688196.SH,31.0549,1.7463
20250411,688196.SH,31.908,1.7943
20250414,688196.SH,33.6676,1.8932
20250415,688196.SH,34.2998,1.9288
20250416,688196.SH,33.2867,1.8718
20250417,688196.SH,33.4086,1.8787
20250418,688196.SH,33.1268,1.8628
20250421,688196.SH,28.5269,1.8118
20250422,688196.SH,27.4745,1.745
20250423,688196.SH,27.17,1.7256
20250424,688196.SH,27.0575,1.7185
20250425,688196.SH,26.8126,1.7029
20250428,688196.SH,26.9053,1.7088
20250429,688196.SH,26.6604,1.6933
20250430,688196.SH,26.6074,1.6899
20250506,688196.SH,26.6736,1.6941
20250507,688196.SH,26.475,1.6815
20250508,688196.SH,26.6802,1.6945
20250509,688196.SH,26.7199,1.697
20250512,688196.SH,26.2831,1.6693
20250513,688196.SH,26.8788,1.7071
20250514,688196.SH,26.9251,1.7101
20250515,688196.SH,26.9251,1.7101
20250516,688196.SH,26.3956,1.6764
20250519,688196.SH,25.4293,1.6151
20250520,688196.SH,25.5749,1.6243
20250521,688196.SH,25.6477,1.6289
20250522,688196.SH,24.5093,1.5566
20250523,688196.SH,24.5887,1.5617
20250526,688196.SH,25.416,1.6142
20250527,688196.SH,26.4883,1.6823
20250528,688196.SH,27.6201,1.7542
20250529,688196.SH,26.5743,1.6878
20250530,688196.SH,27.7922,1.7651
20250603,688196.SH,28.2092,1.7916
20250604,688196.SH,30.5323,1.9392
20250605,688196.SH,30.1484,1.9148
20250606,688196.SH,30.2345,1.9203
20250609,688196.SH,30.2345,1.9203
20250610,688196.SH,30.8302,1.9581
20250611,688196.SH,30.1021,1.9119
20250612,688196.SH,30.2213,1.9194
20250613,688196.SH,31.4722,1.9989
20250616,688196.SH,31.0751,1.9737
20250617,688196.SH,31.1545,1.9787
20250618,688196.SH,30.6449,1.9463
20250619,688196.SH,29.3343,1.8631
20250620,688196.SH,29.1159,1.8492
20250623,688196.SH,29.4667,1.8715
20250624,688196.SH,29.983,1.9043
20250625,688196.SH,29.705,1.8866
20250626,688196.SH,29.9764,1.9039
20250627,688196.SH,29.705,1.9271
20250630,688196.SH,31.8164,2.0641
20250701,688196.SH,32.4981,2.1083
20250702,688196.SH,31.9024,2.0697
20250703,688196.SH,31.32,2.0319
20250704,688196.SH,30.7772,1.9967
20250707,688196.SH,31.77,2.0611
20250708,688196.SH,31.6046,2.0504
20250709,688196.SH,30.8368,2.0006
20250710,688196.SH,29.01,1.8821
20250711,688196.SH,29.8506,1.9366
20250714,688196.SH,30.0558,1.9499
20250715,688196.SH,30.1815,1.9581
20250716,688196.SH,30.0028,1.9465
20250717,688196.SH,30.0028,1.9465
20250718,688196.SH,29.2946,1.9005
20250721,688196.SH,29.0564,1.8851
20250722,688196.SH,29.7977,1.9332
20250723,688196.SH,30.4728,1.9769
20250724,688196.SH,29.2549,1.8979
20250725,688196.SH,29.7778,1.9319
20250728,688196.SH,29.3939,1.907
20250729,688196.SH,28.871,1.873
20250730,688196.SH,28.6261,1.8571
20250731,688196.SH,28.5599,1.8529
20250801,688196.SH,28.6923,1.8614
20250804,688196.SH,28.6195,1.8567
20250805,688196.SH,29.7513,1.9301
20250806,688196.SH,29.791,1.9327
20250807,688196.SH,29.8705,1.9379
20250808,688196.SH,29.8771,1.9383
20250811,688196.SH,30.4397,1.9748
20250812,688196.SH,30.1815,1.9581
20250813,688196.SH,30.5257,1.9804
20250814,688196.SH,29.6587,1.9241
20250815,688196.SH,29.7977,1.9332
20250818,688196.SH,30.2213,1.9606
20250819,688196.SH,30.2345,1.9615
20250820,688196.SH,31.1214,2.019
20250821,688196.SH,31.3464,2.0336
20250822,688196.SH,31.6244,2.0517
20250825,688196.SH,32.2267,2.0907
20250826,688196.SH,34.2852,2.2243
20250827,688196.SH,34.2256,2.2204
20250828,688196.SH,32.3988,2.1019
20250829,688196.SH,31.4788,2.0422
20250901,688196.SH,33.7745,1.9522
20250902,688196.SH,35.801,2.0693
20250903,688196.SH,34.864,2.0151
20250904,688196.SH,36.5491,2.1125
20250905,688196.SH,36.5056,2.11
20250908,688196.SH,37.704,2.1793
20250909,688196.SH,38.3432,2.2162
20250910,688196.SH,36.7743,2.1255
20250911,688196.SH,36.8978,2.1327
20250912,688196.SH,36.1787,2.0911
20250915,688196.SH,35.6122,2.0584
20250916,688196.SH,35.416,2.047
20250917,688196.SH,35.0819,2.0277
20250918,688196.SH,34.3774,1.987
20250919,688196.SH,36.5927,2.115
20250922,688196.SH,35.1836,2.0336
20250923,688196.SH,36.0116,2.0815
20250924,688196.SH,36.5564,2.1129
20250925,688196.SH,36.3603,2.1016
20250926,688196.SH,36.3094,2.0987
20250929,688196.SH,38.365,2.2175
20250930,688196.SH,38.5683,2.2292
20251009,688196.SH,36.7888,2.1264
20251010,688196.SH,35.663,2.0613
20251013,688196.SH,34.312,1.9832
20251014,688196.SH,32.9538,1.9047
20251015,688196.SH,33.1208,1.9144
20251016,688196.SH,31.9006,1.8438
20251017,688196.SH,31.0871,1.7968
20251020,688196.SH,33.8835,1.9585
20251021,688196.SH,33.8472,1.9564
20251022,688196.SH,33.2007,1.919
20251023,688196.SH,32.7577,1.8934
20251024,688196.SH,32.6269,1.8858
20251027,688196.SH,32.4163,1.8737
20251028,688196.SH,32.685,1.8892
20251029,688196.SH,34.2895,1.7973
20251030,688196.SH,34.3742,1.8018
20251031,688196.SH,28.3173,1.9849
20251103,688196.SH,28.7147,2.0128
20251104,688196.SH,28.2719,1.9817
20251105,688196.SH,28.6011,2.0048
20251106,688196.SH,29.8217,2.0904
20251107,688196.SH,35.7883,2.5086
20251110,688196.SH,35.1865,2.4664
20251111,688196.SH,34.5166,2.4194
20251112,688196.SH,36.4469,2.5547
20251113,688196.SH,36.498,2.5583
20251114,688196.SH,35.0333,2.4557
20251117,688196.SH,32.9611,2.3104
20251118,688196.SH,32.3877,2.2702
20251119,688196.SH,31.7349,2.2245
20251120,688196.SH,30.9969,2.1727
20251121,688196.SH,29.3051,2.0541
20251124,688196.SH,29.8047,2.0892
20251125,688196.SH,29.7195,2.0832
20251126,688196.SH,30.2475,2.1202
20251127,688196.SH,29.8103,2.0896
20251128,688196.SH,31.7917,2.2284
20251201,688196.SH,31.1956,2.1867
20251202,688196.SH,31.4567,2.205
20251203,688196.SH,32.5183,2.2794
20251204,688196.SH,31.6838,2.2209
20251205,688196.SH,30.4348,2.1333
20251208,688196.SH,30.3553,2.1278
20251209,688196.SH,30.2815,2.1226
20251210,688196.SH,29.7195,2.0832
20251211,688196.SH,30.2872,2.123
20251212,688196.SH,30.6562,2.1488
20251215,688196.SH,32.683,2.2909
20251216,688196.SH,32.507,2.2786
20251217,688196.SH,32.9725,2.3112
20251218,688196.SH,33.4494,2.3446
20251219,688196.SH,32.3083,2.2646
20251222,688196.SH,31.8598,2.2332
20251223,688196.SH,31.1218,2.1815
20251224,688196.SH,31.4794,2.2066
20251225,688196.SH,32.3764,2.2694
20251226,688196.SH,31.6554,2.2189
20251229,688196.SH,31.5646,2.2125
20251230,688196.SH,31.1615,2.1843
20251231,688196.SH,33.438,2.3438
20260105,688196.SH,33.5232,2.3498
20260106,688196.SH,33.9433,2.3793
20260107,688196.SH,33.807,2.3697
20260108,688196.SH,35.8337,2.5118
20260109,688196.SH,41.3575,2.899
20260112,688196.SH,39.8815,2.7955
20260113,688196.SH,41.3348,2.8974
20260114,688196.SH,41.3916,2.9013
20260115,688196.SH,41.8912,2.9364
20260116,688196.SH,42.9074,3.0076
20260119,688196.SH,43.4297,3.0442
20260120,688196.SH,43.9917,3.0836
20260121,688196.SH,43.7646,3.0677
20260122,688196.SH,47.6932,3.3431
20260123,688196.SH,46.5237,3.2611
20260126,688196.SH,47.8294,3.3526
20260127,688196.SH,49.5609,3.474
20260128,688196.SH,47.6761,3.3419
20260129,688196.SH,46.87,3.2854
20260130,688196.SH,44.4515,3.1158
20260202,688196.SH,42.8449,3.0032
20260203,688196.SH,44.2756,3.1035
20260204,688196.SH,58.3036,3.1044
20260205,688196.SH,57.3017,3.0511
20260206,688196.SH,58.1466,3.096
20260209,688196.SH,57.9372,3.0849
20260210,688196.SH,57.0325,3.0367
20260211,688196.SH,56.5166,3.0093
20260212,688196.SH,55.8437,2.9734
20260213,688196.SH,55.1335,2.9356
20260224,688196.SH,60.9803,3.2469
20260225,688196.SH,59.7391,3.1808
20260226,688196.SH,61.7205,3.2863
20260227,688196.SH,61.7803,3.2895
20260302,688196.SH,61.3167,3.2648
20260303,688196.SH,63.7766,3.3958
20260304,688196.SH,62.8046,3.3441
20260305,688196.SH,67.971,3.6192
20260306,688196.SH,65.4813,3.4866
20260309,688196.SH,62.4681,3.3262
20260310,688196.SH,61.6233,3.2812
20260311,688196.SH,59.6494,3.1761
20260312,688196.SH,57.8849,3.0821
20260313,688196.SH,59.3578,3.1605
20260316,688196.SH,60.1578,3.2031
20260317,688196.SH,58.812,3.1315
20260318,688196.SH,57.9671,3.0865
20260319,688196.SH,55.5297,2.9567
20260320,688196.SH,53.6082,2.8544
20260323,688196.SH,52.1502,2.7768
20260324,688196.SH,56.1428,2.9894
20260325,688196.SH,57.4961,3.0614
20260326,688196.SH,59.126,3.1482
20260327,688196.SH,62.199,3.3118
20260330,688196.SH,56.0755,2.9858
20260331,688196.SH,52.3446,2.7871
20260401,688196.SH,48.8829,2.6028
20260402,688196.SH,48.7184,2.594
20260403,688196.SH,48.8081,2.5988
20260407,688196.SH,52.0157,2.7696
20260408,688196.SH,47.7016,2.5399
20260409,688196.SH,45.1371,2.4033
20260410,688196.SH,45.1595,2.4045
20260413,688196.SH,46.4231,2.4718
20260414,688196.SH,46.5427,2.4782
20260415,688196.SH,45.6903,2.4328
20260416,688196.SH,45.2343,2.4085
20260417,688196.SH,44.8305,2.387
20260420,688196.SH,45.8473,2.4412
20260421,688196.SH,43.9183,2.3385
20260422,688196.SH,43.6492,2.3241
20260423,688196.SH,44.1726,2.352
20260424,688196.SH,43.1632,2.2982
20260427,688196.SH,41.122,2.1896
20260428,688196.SH,54.6815,2.0992
20260429,688196.SH,55.0114,2.1119
20260430,688196.SH,54.0423,2.0747
20260506,688196.SH,54.0114,2.0735
20260507,688196.SH,53.6093,2.0581
20260508,688196.SH,53.8979,2.0691
20260511,688196.SH,53.9392,2.0707
20260512,688196.SH,52.0319,1.9975
20260513,688196.SH,52.2484,2.0058
20260514,688196.SH,48.3514,1.8562
20260515,688196.SH,48.1659,1.8491
20260518,688196.SH,49.3102,1.893
20260519,688196.SH,49.5886,1.9037
20260520,688196.SH,48.9803,1.8804
